"avg_type","id","player","team","pos","points","sd_pts","dropoff","floor","ceiling","points_vor","floor_vor","ceiling_vor","rank","floor_rank","ceiling_rank","pos_rank","tier"
"average","17434","Ben Sauls","NYG","K",110.704,23.73616043087,12.9408690476191,95.5984,125.8096,-36.3852792524807,-32.6007144838212,-34.9103011479591,211,195,209,32,5
"robust","17434","Ben Sauls","NYG","K",110.704,24.8839584,12.9408690476191,95.5984,125.8096,-38.696,-32.6007144838212,-34.9103011479591,220,195,209,32,8
"average","17736","Dominic Zvada","NYG","K",97.763130952381,54.1326132387088,57.763130952381,38.74855,147.785446292948,-49.3261483000997,-89.4505644838213,-12.9344548550116,233,423,137,33,6
"robust","17736","Dominic Zvada","NYG","K",97.763130952381,55.5360967670886,57.763130952381,38.74855,147.785446292948,-51.6368690476191,-89.4505644838213,-12.9344548550116,239,423,137,33,9
"weighted","16286","Jake Moody","BAL","K",40,NA,10,NA,NA,-105.553096317649,NA,NA,418,NA,NA,34,6
"average","16286","Jake Moody","BAL","K",40,NA,10,40,40,-107.089279252481,-88.1991144838213,-120.719901147959,450,411,452,34,7
"robust","16286","Jake Moody","BAL","K",40,NA,10,40,40,-109.4,-88.1991144838213,-120.719901147959,454,411,452,34,10
"weighted","17424","Charlie Smyth","NO","K",30,NA,0.999999999999996,NA,NA,-115.553096317649,NA,NA,460,NA,NA,35,6
"weighted","11947","Brandon McManus","GB","K",29,NA,1,NA,NA,-116.553096317649,NA,NA,463,NA,NA,36,6
"weighted","13347","Zane Gonzalez","MIA","K",29,NA,0,NA,NA,-116.553096317649,NA,NA,463,NA,NA,36,6
"weighted","15882","Cade York","NYJ","K",28,NA,1,NA,NA,-117.553096317649,NA,NA,474,NA,NA,37,6
"weighted","13832","Jason Sanders","NYJ","K",27,NA,9.99999999999999,NA,NA,-118.553096317649,NA,NA,477,NA,NA,38,7
"average","17424","Charlie Smyth","NO","K",30,NA,1,30,30,-117.089279252481,-98.1991144838213,-130.719901147959,489,482,480,35,7
"weighted","13980","Michael Badgley","BUF","K",17,NA,6,NA,NA,-128.553096317649,NA,NA,494,NA,NA,39,7
"weighted","13403","Younghoe Koo","NYG","K",11,NA,2,NA,NA,-134.553096317649,NA,NA,495,NA,NA,40,8
"weighted","16405","John Parker Romo","ATL","K",9,NA,2,NA,NA,-136.553096317649,NA,NA,496,NA,NA,41,8
"weighted","16775","Joshua Karty","ARI","K",9,NA,0,NA,NA,-136.553096317649,NA,NA,496,NA,NA,41,8
"average","11947","Brandon McManus","GB","K",29,NA,1,29,29,-118.089279252481,-99.1991144838213,-131.719901147959,497,487,484,36,7
"average","13347","Zane Gonzalez","MIA","K",29,NA,0,29,29,-118.089279252481,-99.1991144838213,-131.719901147959,497,487,484,36,7
"weighted","9694","Graham Gano","NYG","K",7,NA,1,NA,NA,-138.553096317649,NA,NA,497,NA,NA,42,8
"robust","17424","Charlie Smyth","NO","K",30,NA,1,30,30,-119.4,-98.1991144838213,-130.719901147959,498,482,480,35,10
"weighted","14426","Matthew Wright","BUF","K",6,NA,1,NA,NA,-139.553096317649,NA,NA,498,NA,NA,43,8
"weighted","8930","Matt Prater","BUF","K",5,NA,0,NA,NA,-140.553096317649,NA,NA,499,NA,NA,44,8
"robust","11947","Brandon McManus","GB","K",29,NA,1,29,29,-120.4,-99.1991144838213,-131.719901147959,502,487,484,36,10
"robust","13347","Zane Gonzalez","MIA","K",29,NA,0,29,29,-120.4,-99.1991144838213,-131.719901147959,502,487,484,36,10
"average","15882","Cade York","NYJ","K",28,NA,1,28,28,-119.089279252481,-100.199114483821,-132.719901147959,503,494,490,37,7
"robust","15882","Cade York","NYJ","K",28,NA,1,28,28,-121.4,-100.199114483821,-132.719901147959,503,494,490,37,10
"robust","13832","Jason Sanders","NYJ","K",27,NA,10,27,27,-122.4,-101.199114483821,-133.719901147959,504,500,491,38,11
"average","13832","Jason Sanders","NYJ","K",27,NA,10,27,27,-120.089279252481,-101.199114483821,-133.719901147959,506,500,491,38,8
"robust","13980","Michael Badgley","BUF","K",17,NA,6,17,17,-132.4,-111.199114483821,-143.719901147959,513,526,521,39,11
"robust","13403","Younghoe Koo","NYG","K",11,NA,2,11,11,-138.4,-117.199114483821,-149.719901147959,514,527,530,40,12
"robust","16405","John Parker Romo","ATL","K",9,NA,2,9,9,-140.4,-119.199114483821,-151.719901147959,515,528,531,41,12
"robust","16775","Joshua Karty","ARI","K",9,NA,0,9,9,-140.4,-119.199114483821,-151.719901147959,515,528,531,41,12
"robust","9694","Graham Gano","NYG","K",7,NA,1,7,7,-142.4,-121.199114483821,-153.719901147959,516,529,532,42,12
"robust","14426","Matthew Wright","BUF","K",6,NA,1,6,6,-143.4,-122.199114483821,-154.719901147959,517,530,533,43,12
"robust","8930","Matt Prater","BUF","K",5,NA,0,5,5,-144.4,-123.199114483821,-155.719901147959,518,531,534,44,12
"average","13980","Michael Badgley","BUF","K",17,NA,6,17,17,-130.089279252481,-111.199114483821,-143.719901147959,523,526,521,39,8
"average","13403","Younghoe Koo","NYG","K",11,NA,2,11,11,-136.089279252481,-117.199114483821,-149.719901147959,524,527,530,40,8
"average","16405","John Parker Romo","ATL","K",9,NA,2,9,9,-138.089279252481,-119.199114483821,-151.719901147959,525,528,531,41,8
"average","16775","Joshua Karty","ARI","K",9,NA,0,9,9,-138.089279252481,-119.199114483821,-151.719901147959,525,528,531,41,8
"average","9694","Graham Gano","NYG","K",7,NA,1,7,7,-140.089279252481,-121.199114483821,-153.719901147959,526,529,532,42,8
"average","14426","Matthew Wright","BUF","K",6,NA,1,6,6,-141.089279252481,-122.199114483821,-154.719901147959,527,530,533,43,8
"average","8930","Matt Prater","BUF","K",5,NA,0,5,5,-142.089279252481,-123.199114483821,-155.719901147959,528,531,534,44,8
"weighted","13589","Josh Allen","BUF","QB",353.015181058496,16.1310379014424,36.0403064066853,338.582995700706,377.88257311519,66.953746518106,70.106815752974,65.2121695111047,19,18,23,1,1
"average","13589","Josh Allen","BUF","QB",350.06,15.2953446076467,35.7862857142857,338.733,374.32,64.64,68.0529999999999,65.1240000000001,22,20,24,1,1
"robust","13589","Josh Allen","BUF","QB",345.5,6.80513400000013,37.618,338.733,374.32,61.1,68.0529999999999,65.1240000000001,22,20,24,1,1
"average","13593","Lamar Jackson","BAL","QB",314.273714285714,18.7153773291224,5.29342857142854,299.33,342.652,28.8537142857143,28.65,33.456,48,55,42,2,1
"weighted","13593","Lamar Jackson","BAL","QB",316.974874651811,21.3818600458472,5.77814763231203,299.19407222378,344.212854920331,30.9134401114207,30.7178922760482,31.5424513162452,48,49,43,2,1
"weighted","14783","Jalen Hurts","PHI","QB",311.196727019499,15.0782090844963,0.325278551532051,296.022440235525,328.954023923043,25.1352924791087,27.5462602877927,16.2836203189578,51,56,63,3,1
"average","14783","Jalen Hurts","PHI","QB",308.980285714286,13.4523153609863,3.94142857142862,297.3258,328.645,23.5602857142857,26.6458,19.4490000000001,52,57,58,3,1
"weighted","16581","Jayden Daniels","WAS","QB",310.871448467967,19.0552155891155,4.78669916434535,291.148520301609,332.750098197061,24.8100139275766,22.6723403538772,20.0796945929756,52,61,59,4,1
"robust","13593","Lamar Jackson","BAL","QB",307.882,7.48416479999992,2.98949999999996,299.33,342.652,23.482,28.65,33.456,53,55,42,2,1
"robust","14783","Jalen Hurts","PHI","QB",304.8925,4.67018999999997,2.15250000000003,297.3258,328.645,20.4925,26.6458,19.4490000000001,56,57,58,3,1
"average","16581","Jayden Daniels","WAS","QB",305.038857142857,19.7032754589059,0.837999999999965,287.726,332.748,19.6188571428571,17.046,23.5520000000001,57,70,54,4,1
"average","16580","Drake Maye","NE","QB",304.200857142857,17.2527127473582,5.21685714285712,291.061,331.589,18.7808571428571,20.381,22.393,59,65,56,5,1
"weighted","16580","Drake Maye","NE","QB",306.084749303621,20.5320018997689,5.62414345403903,291.087358576587,337.988829071237,20.0233147632313,22.6111786288556,25.3184254671514,59,63,49,5,1
"robust","16581","Jayden Daniels","WAS","QB",302.74,20.0358564,3.33000000000004,287.726,332.748,18.34,17.046,23.5520000000001,62,70,54,4,1
"robust","17032","Jaxson Dart","NYG","QB",299.41,15.063216,0.600499999999897,282.152,321.324,15.0099999999999,11.472,12.128,69,81,71,5,2
"robust","16580","Drake Maye","NE","QB",298.8095,10.2418008000001,3.69950000000006,291.061,331.589,14.4095,20.381,22.393,70,65,56,6,2
"average","17032","Jaxson Dart","NYG","QB",298.984,18.3477322849446,0.898000000000025,282.152,321.324,13.564,11.472,12.128,76,81,71,6,1
"weighted","14777","Joe Burrow","CIN","QB",300.460605849582,20.1015694886096,2.65467270194989,284.384319758197,325.449218151268,14.3991713091922,15.9081398104654,12.7788145471825,76,73,68,6,2
"average","16579","Caleb Williams","CHI","QB",298.086,23.9382252892732,0.177000000000021,271.122,322.592,12.666,0.442000000000007,13.3960000000001,77,99,69,7,1
"average","14777","Joe Burrow","CIN","QB",297.909,17.6792949520053,5.6912857142857,284.7975,324.5915,12.489,14.1175,15.3955,78,77,63,8,2
"robust","16579","Caleb Williams","CHI","QB",295.11,37.198434,1.5,271.122,322.592,10.71,0.442000000000007,13.3960000000001,80,99,69,7,2
"weighted","17032","Jaxson Dart","NYG","QB",297.805933147632,17.9429779115219,1.19023676880215,281.595107959593,322.221680055211,11.7444986072423,13.1189280118608,9.55127645112526,80,79,77,7,2
"weighted","16579","Caleb Williams","CHI","QB",296.61569637883,23.9106271238369,4.38318941504178,268.476179947732,322.337760696533,10.5542618384402,0,9.66735709244739,82,101,76,8,2
"robust","14779","Justin Herbert","LAC","QB",293.61,16.2048179999999,1.15499999999997,270.954,316.548,9.20999999999998,0.274000000000058,7.35200000000003,86,101,84,8,2
"robust","12620","Dak Prescott","DAL","QB",292.455,19.0692012,1.34500000000003,273.442,311.584,8.05500000000001,2.762,2.38800000000009,89,93,94,9,2
"average","12620","Dak Prescott","DAL","QB",292.217714285714,15.0690608611849,0.655714285714282,273.442,311.584,6.79771428571428,2.762,2.38800000000009,91,93,94,9,2
"weighted","12620","Dak Prescott","DAL","QB",292.232506963788,18.4508290999184,0.4831963788302,272.407247527187,312.670403604086,6.17107242339841,3.93106757945543,0,91,91,101,9,2
"average","16582","Bo Nix","DEN","QB",291.562,22.6138579194263,0.103999999999985,267.506,316.898,6.142,-3.17400000000004,7.70200000000006,92,114,82,10,2
"robust","16582","Bo Nix","DEN","QB",291.11,27.472578,1.39025000000004,267.506,316.898,6.70999999999998,-3.17400000000004,7.70200000000006,92,114,82,10,3
"weighted","15237","Trevor Lawrence","JAC","QB",291.749310584958,21.3349299225538,1.14197075208909,270.42168506479,316.023738498312,5.68787604456821,1.94550511705808,3.35333489422686,92,96,90,10,2
"average","14779","Justin Herbert","LAC","QB",291.458,23.0488171063072,1.35328571428573,270.954,316.548,6.03800000000001,0.274000000000058,7.35200000000003,93,101,84,11,2
"robust","14777","Joe Burrow","CIN","QB",289.71975,4.20910140000008,0.21999999999997,284.7975,324.5915,5.31974999999994,14.1175,15.3955,94,77,63,11,3
"weighted","16582","Bo Nix","DEN","QB",290.607339832869,22.3659312324818,0.53181058495818,265.061712559255,317.485579766303,4.54590529247912,-3.41446738847731,4.81517616221703,94,107,87,11,2
"average","15237","Trevor Lawrence","JAC","QB",290.104714285714,18.2634143915669,4.68471428571428,271.091,315.3945,4.68471428571428,0.411000000000001,6.19850000000002,95,100,87,12,2
"robust","15237","Trevor Lawrence","JAC","QB",289.49975,14.8793735999999,5.09974999999997,271.091,315.3945,5.09974999999997,0.411000000000001,6.19850000000002,95,100,87,12,3
"weighted","14779","Justin Herbert","LAC","QB",290.075529247911,22.8070753249871,4.01409470752094,270.70089437242,316.206828990036,4.01409470752094,2.22471442468765,3.53642538595091,95,94,89,12,2
"weighted","13116","Patrick Mahomes","KC","QB",286.06143454039,16.6842912639285,0.846587743732584,269.771474215065,310.328092966107,0,1.29529426733285,-2.34231063797824,101,99,106,13,2
"average","9431","Matthew Stafford","LAR","QB",285.42,18.0162482220911,0.562571428571459,270.68,309.196,0,0,0,103,103,103,13,2
"robust","9431","Matthew Stafford","LAR","QB",284.4,19.155192,1.35600000000005,270.68,309.196,0,0,0,103,103,103,13,3
"weighted","9431","Matthew Stafford","LAR","QB",285.214846796657,18.0448682160608,5.50675487465179,270.645074022652,313.140657419724,-0.846587743732584,2.16889407492022,0.470253815638216,104,95,99,14,3
"average","13116","Patrick Mahomes","KC","QB",284.857428571429,13.8009031450499,4.01142857142855,270.89,304.948,-0.562571428571459,0.20999999999998,-4.24799999999993,107,102,116,14,2
"robust","13116","Patrick Mahomes","KC","QB",283.044,11.5850364,0.338999999999942,270.89,304.948,-1.35600000000005,0.20999999999998,-4.24799999999993,107,102,116,14,3
"robust","12611","Jared Goff","DET","QB",282.705,23.12856,3.74574999999999,258.768,306.942,-1.69499999999999,-11.912,-2.25399999999996,108,133,110,15,4
"average","12611","Jared Goff","DET","QB",280.846,21.9949523754883,2.24985714285714,258.768,306.942,-4.57400000000001,-11.912,-2.25399999999996,114,133,110,15,3
"weighted","12611","Jared Goff","DET","QB",279.708091922006,22.0276286249126,1.45371169916433,257.004607681883,308.066539160921,-6.35334261838437,-11.4715722658491,-4.60386444316487,116,119,110,15,3
"weighted","15698","Brock Purdy","SF","QB",278.254380222841,13.1917024840258,7.25481197771592,265.879553310429,296.131202252018,-7.8070543175487,-2.5966266373029,-16.5392013520677,118,103,136,16,3
"robust","15698","Brock Purdy","SF","QB",278.95925,7.3032875999999,9.17925000000008,265.993,292.928,-5.44074999999998,-4.68700000000001,-16.268,120,118,148,16,5
"average","15698","Brock Purdy","SF","QB",278.596142857143,10.6309200202142,7.57014285714286,265.993,292.928,-6.82385714285715,-4.68700000000001,-16.268,121,118,148,16,3
"weighted","14056","Kyler Murray","MIN","QB",270.999568245125,20.0436289204818,2.10845403899714,253.693589661836,302.779091270672,-15.0618662952646,-14.7825902858959,-9.89131233341328,137,126,121,17,3
"weighted","17039","Tyler Shough","NO","QB",268.891114206128,21.4546718399489,0.252409470752127,245.202940601759,299.321177098171,-17.1703203342618,-23.2732393459727,-13.3492265059149,141,150,129,18,3
"weighted","13590","Baker Mayfield","TB","QB",268.638704735376,24.6229041058937,3.81458217270199,244.077932690809,295.285539655639,-17.4227298050139,-24.3982472569227,-17.3848639484469,143,155,138,19,3
"average","14056","Kyler Murray","MIN","QB",271.026,20.0935718576862,0.887999999999977,254.754,298.266,-14.394,-15.926,-10.93,145,150,131,17,3
"average","13590","Baker Mayfield","TB","QB",270.138,24.7205475262988,0.450000000000045,244.282,295.252,-15.282,-26.398,-13.944,148,185,142,18,3
"average","17039","Tyler Shough","NO","QB",269.688,21.2049456495413,4.49200000000002,247.264,296.204,-15.732,-23.416,-12.992,149,177,138,19,3
"robust","13590","Baker Mayfield","TB","QB",269.78,35.7454859999999,1.86999999999995,244.282,295.252,-14.6200000000001,-26.398,-13.944,150,185,142,17,5
"weighted","14782","Jordan Love","GB","QB",264.824122562674,15.612577134263,12.5513649025069,254.992590235359,290.041052361514,-21.2373119777159,-13.4835897123725,-22.629351242572,153,125,150,20,4
"robust","17039","Tyler Shough","NO","QB",267.91,14.38122,1.76000000000005,247.264,296.204,-16.49,-23.416,-12.992,156,177,138,18,5
"robust","14056","Kyler Murray","MIN","QB",266.15,9.69620400000003,5.51999999999998,254.754,298.266,-18.2500000000001,-15.926,-10.93,163,150,131,19,6
"average","14782","Jordan Love","GB","QB",265.196,15.5618083782059,11.924,254.992,286.684,-20.224,-15.688,-22.512,166,149,172,20,4
"weighted","15694","Malik Willis","MIA","QB",252.272757660167,18.2417463243412,3.52463788300835,226.424936658801,266.935545444636,-33.7886768802228,-42.0512432889312,-45.73485815945,178,185,201,21,4
"weighted","16150","C.J. Stroud","HOU","QB",248.748119777159,24.6630815320166,2.17736768802226,224.053528638948,281.66356846319,-37.3133147632312,-44.4226513087835,-31.0068351408952,185,188,170,22,4
"robust","14782","Jordan Love","GB","QB",260.63,4.41814799999994,4.46000000000004,254.992,286.684,-23.77,-15.688,-22.512,186,149,172,20,6
"weighted","13592","Sam Darnold","SEA","QB",246.570752089137,19.7022674698104,12.6899582172702,226.474795127342,275.600720768025,-39.4906824512534,-42.0013848203901,-37.0696828360609,189,184,185,23,5
"robust","15694","Malik Willis","MIA","QB",256.17,7.82812799999996,2.69499999999999,229.316,266.96,-28.2300000000001,-41.364,-42.236,202,215,224,21,7
"average","15694","Malik Willis","MIA","QB",253.272,17.9203604874455,3.52600000000001,229.316,266.96,-32.148,-41.364,-42.236,203,215,224,21,4
"robust","16150","C.J. Stroud","HOU","QB",253.475,39.06651,6.13499999999993,224.542,278.45,-30.9250000000001,-46.138,-30.746,207,226,197,22,7
"weighted","16148","Bryce Young","CAR","QB",233.880793871866,12.9186162177775,11.8376183844011,221.987872782595,252.356701477769,-52.1806406685236,-46.4883071651371,-60.3137021263166,207,193,230,24,6
"average","16150","C.J. Stroud","HOU","QB",249.746,24.3938236035271,2.58999999999995,224.542,278.45,-35.674,-46.138,-30.746,210,226,197,22,4
"robust","13592","Sam Darnold","SEA","QB",247.34,17.553984,5.43000000000001,227.804,271.888,-37.06,-42.876,-37.3079999999999,215,220,215,23,8
"average","13592","Sam Darnold","SEA","QB",247.156,19.4478142730745,12.438,227.804,271.888,-38.264,-42.876,-37.3079999999999,217,220,215,23,5
"robust","14059","Daniel Jones","IND","QB",241.91,17.64294,7.17500000000001,124.676,258.184,-42.49,-146.004,-51.012,226,533,242,24,9
"average","16148","Bryce Young","CAR","QB",234.718,13.2279200934992,14.404,222.594,251.38,-50.702,-48.086,-57.816,234,233,253,24,6
"robust","16148","Bryce Young","CAR","QB",234.735,10.808154,19.185,222.594,251.38,-49.665,-48.086,-57.816,234,233,253,25,10
"weighted","14059","Daniel Jones","IND","QB",222.043175487465,63.9624945743155,2.67068245125347,109.414769515547,259.016983491538,-64.0182590529247,-159.061410432184,-53.6534201125477,239,413,215,25,6
"weighted","12616","Jacoby Brissett","ARI","QB",219.372493036212,37.2073226790786,6.1422144846797,180.490489128195,273.831308619139,-66.6889415041782,-87.9856908195371,-38.839094984947,248,341,188,26,6
"average","12616","Jacoby Brissett","ARI","QB",220.314,36.7230367752995,2.51000000000002,183.534,267.48,-65.106,-87.146,-41.716,270,402,223,25,6
"weighted","17030","Cam Ward","TEN","QB",213.230278551532,14.4996924957453,0.851559888579402,201.1657744151,237.563014439901,-72.8311559888579,-67.3104055326324,-75.1073891641845,275,242,276,27,6
